propertyCode,price,propertyType,size,rooms,bathrooms,latitude,longitude,description,status,priceByArea,topPlus,parking,poblacion / distrito,precio_area / distrito,codigo_distrito,codigo_tipo,piscina
101801082,205000.0,chalet,276.0,10,5,37.1842973,-5.7844598,"Casa con 3 viviendas en su interior totalmente independiente (con posibilidad de segregar y tener 5 viviendas sin mucha reforma) la superficie es de 203. mts de planta y 276mts construido, en la actualidad las tres viviendas albergan un total de 11 dormitorios 4 baños, 4 salones, 3 cocinas, patios, azotea, zonas comunes, una gran oportunidad de inversión.",renew,743.0,False,0,Utrera / Utrera,1152.1258278145694,6,7,0
101784424,157999.0,countryHouse,116.0,1,1,37.2049708,-5.7926407,"Campo en perfecto estado de conservación. Para entrar a vivir. Situado a pocos minutos de Utrera. Con vecinos que viven todo el año. Dispone de una vivienda de 60m con baño completo, dormitorio, armario empotrado, cocina/comedor con barra americana. Dispone de aire acondicionado. También en la vivienda principal dispone de amplio porche. En la zona de piscina, dispone de un segundo porche para disfrutar de la piscina.  Parcela de 7124m con olivos. Dispone de pozo con agua. Tiene 3 puertas para mayor comodidad. No incluido en el precio los gastos relativos a la compra de inmuebles, como gastos notariales, registrales o impuestos (ITP).",good,1362.0,False,0,Utrera / Pedanías Norte,1271.7058823529412,5,7,1
101600625,75000.0,flat,93.0,2,1,37.1774281,-5.7788353,"Oportunidad de inversión: pendiente de Inscripción. Piso de 93 m2 ubicada en la localidad Utrera, en la provincia de Sevilla. La vivienda se distribuye en amplio salón, cocina independiente, 2 dormitorios y 1 baño.",good,806.0,False,0,Utrera / Utrera,1152.1258278145694,6,2,0
101741305,162990.0,flat,119.0,4,2,37.1808351,-5.7777331,"Se vende piso en pleno centro de Utrera. Segunda Planta sin ascensor. Piso en pleno centro de Utrera que consta de recibidor, salón, 4 habitaciones, dos cuartos de baños completo con bañera, cocina equipada, lavadero/despensa.  Suelo de mármol, ventanas y puertas de madera, Split en salón y 3 habitaciones, armarios empotrados en dos habitaciones.  Está en proyecto el ascensor.  Cerca de comercios, bares, farmacia, colegios. Lo que es vivir en pleno centro.  Mejor ver.",good,1370.0,False,0,Utrera / Utrera,1152.1258278145694,6,2,0
101696009,89900.0,flat,112.0,3,2,37.1835922,-5.7844299,"MAGNIFICA OPORTUNIDAD Inmobiliaria Centro Utrera vende piso en pleno centro de Utrera. El inmueble se sitúa en tercera planta, pudiendo disfrutar de unas vistas incomparables. Dispone de amplio salón con balcón exterior, cocina amueblada y parcialmente equipada, con acceso a lavadero. Dispone de un baño con placa de ducha y de un aseo en la habitación principal con muchas posibilidades. La habitación principal también dispone de balcón exterior. Además de ésta, cuenta con otros dos dormitorios. Es la última planta del edificio, siendo un total de 6 vecinos. Cuenta con una estupenda azotea transitable de uso comunitario. Se trata de una magnífica oportunidad tanto para aquellos que deseen vivir con tranquilidad en pleno centro, como para quien piense en invertir por su alta rentabilidad.",good,803.0,False,0,Utrera / Utrera,1152.1258278145694,6,2,0
101674539,125000.0,flat,84.0,3,2,37.1917216,-5.7855673,"Se vende piso (1ª planta) de 84 metros construidos. Se distribuye en: un recibidor, un salón-comedor con terraza, una cocina amueblada, tres habitaciones (una doble y dos individuales) y dos baños con bañera. La vivienda dispone de plaza de garaje subterránea, trastero, aire acondicionado centralizado, suelo de terrazo, etc. La comunidad cuenta con ascensor, azotea y jardines comunitarios. Se ubica en una zona tranquila y familiar, cercano a supermercados, cafeterías, parques, zonas verdes, centro comercial, colegio, etc. El precio de venta no incluye: impuestos (el Impuesto de Transmisiones Patrimoniales, I. V. A. o A. J. D. , en su caso), otros gastos de la compraventa (gastos de registro de la Propiedad, Notaría, gestoría, ni de posible financiación).",good,1488.0,False,1,Utrera / Utrera,1152.1258278145694,6,2,0
101618548,76000.0,chalet,49.0,1,1,37.1732102,-5.7761256,Espectacular Casa tipo loft de planta baja totalmente reformada. Para entrar a vivir. Consta de Cocina Amueblada + Salón comedor totalmente diáfanos. 1 habitación. Cuarto de baño amueblado. Patio cuadrado. Todo en Perfecto estado. Cerca de colegios y Supermercados.,good,1551.0,False,0,Utrera / Utrera,1152.1258278145694,6,7,0
100761039,75000.0,chalet,55.0,1,1,37.1734754,-5.776018,"Casa en planta baja en Barriada Coca de la Piñera Una sola planta todo diáfano y completamente reformada para entrar a vivir Salón comedor con cocina abierta Habitación de matrimonio Baño completo con plato de ducha Patio trasero con lavadero cubierto Cercano a supermercados, colegio, comercios etc...",good,1364.0,False,0,Utrera / Utrera,1152.1258278145694,6,3,0
101583899,329999.0,chalet,573.0,5,2,37.1772598,-5.7761496,"Se vende casa con local abajo. En planta baja se encuentra un amplio local de 324 metros ideal para negocio como inversión.  En planta alta, se cuenta con recibidor, amplio salón, 5 dormitorios bastante amplio, cocina equipada con comedor, patio de luces interior, y acceso a terraza patio de unos 70 metros.  Se encuentra cerca del centro de Utrera. Mejor ver. NO COBRAMOS COMISIÓN AL COMPRADOR.",good,576.0,False,0,Utrera / Utrera,1152.1258278145694,6,7,0
101553025,199000.0,chalet,320.0,6,3,37.1886863,-5.7843973,"Maravillosa vivienda en la zona del barrio San José, tiene 320m2 y se distribuye en: la planta baja. cochera, salón-cocina de 54m2, 2 habitaciones, baño con placa de ducha, patio techado y trastero, en la planta alta cuenta con 4 habitaciones, salón-comedor, cocina-comedor y 2 cuartos de baños además de azotea transitable con trastero. La casa se queda completamente amueblada y la zona es estupenda ya que hay todo tipo de comercios a su alrededor (farmacias, bancos, colegios…).",good,622.0,False,0,Utrera / Utrera,1152.1258278145694,6,7,0
101474179,294000.0,chalet,263.0,4,4,37.1737479,-5.774891,"Se vende casa de tres plantas distribuida en: Sótano terminado con armario empotrado, baño, un lavadero y despecho. Planta baja: cocina amueblada, salón con chimenea, baño, habitación despacho y patio. Primera planta: tres habitaciones y dos baños. Dispone de aire acondicionado centralizado. Se ubica en zona residencial, cercana a comercios, zonas infantiles, zonas verdes, etc. El precio de venta no incluye: impuestos (el Impuesto de Transmisiones Patrimoniales, I. V. A. o A. J. D. , en su caso), otros gastos de la compraventa (gastos de registro de la Propiedad, Notaría, gestoría, ni de posible financiación).",good,1118.0,False,0,Utrera / Utrera,1152.1258278145694,6,7,0
100717391,60000.0,chalet,90.0,0,0,37.1861851,-5.7804501,Casa para derribar en el centro.  Planta baja y azotea 90m de parcela. 5m de fachada.  Pozo.  Con proyecto.,renew,667.0,False,0,Utrera / Utrera,1152.1258278145694,6,3,0
101423671,152000.0,flat,116.0,3,2,37.1815307,-5.7755738,"Se vende piso (2ª planta) de 116 metros construidos distribuidos en: un recibidor, un salón-comedor, una cocina amueblada, un lavadero, tres habitaciones y dos baños completos con placa de ducha. La vivienda se cuenta con las mejores calidades, además dispone de plaza de garaje subterránea, trastero, ascensor y piscina comunitaria.  Se ubica en zona céntrica.  El precio de venta no incluye: impuestos (el Impuesto de Transmisiones Patrimoniales, I. V. A. o A. J. D. , en su caso), otros gastos de la compraventa (gastos de registro de la Propiedad, Notaría, gestoría, ni de posible financiación).",good,1310.0,False,1,Utrera / Utrera,1152.1258278145694,6,2,1
101358139,135999.0,chalet,99.0,3,2,37.1885957,-5.7832514,"Vivienda en buen estado en zona muy tranquila. Casa ideal para vivir con tu familia, que se compone en planta baja de: porche delantero, salón, comedor, cocina, baño completo y patio. Primera planta con 3 dormitorios y un baño completo. Tiene azotea transitable, con un castillete/trastero muy amplio. Muchos servicios cercanos, médico, supermercado, colegio, zonas verdes, gimnasio, transporte.. . Fácil aparcamiento. Mejor visitar. Casa con muchas posibilidades.",good,1374.0,False,0,Utrera / Utrera,1152.1258278145694,6,7,0
100958430,100000.0,flat,84.0,3,1,37.1878713,-5.7681386,"Se vende piso (3ª planta con ascensor) de 84 metros construidos distribuidos en: un recibidor, un salón-comedor, cocina amueblada, tres habitaciones, baño con placa de ducha y despensa. Dispone de garaje y trastero. El precio de venta no incluye: impuestos (el Impuesto de Transmisiones Patrimoniales, I. V. A. o A. J. D. , en su caso), otros gastos de la compraventa (gastos de registro de la Propiedad, Notaría, gestoría, ni de posible financiación).",good,1190.0,False,1,Utrera / Utrera,1152.1258278145694,6,2,0
101310009,94000.0,chalet,60.0,2,1,37.20816,-5.7653763,"Urb. La Herradera – Utrera. Parcela independiente con una superficie de 1.243m2 y una vivienda de 60m2. La vivienda consta de porche de 50m2, salón con chimenea, cocina, 2 dormitorios, cuarto de baño con placa ducha. El exterior consta de dos naves una de 50m2 aproximado con fosa para coche ideal para taller, otra nave para guardar herramientas, dos cuartos más al lado que se pueden utilizar como lavadero, pozo propio con agua y luz tres ochenta. Está situada en una calle muy tranquila solo pasó de vecinos todo hormigonado hasta la altura de la vivienda cancela automática. A10 minutos de Utrera. Busque más parcelas, terrenos y chalets en nuestra página web Honorarios de agencia incluidos en el precio de venta (sin coste para el comprador). Documento de Información Abreviado a disposición del consumidor según decreto 218/2005 de la Junta Andalucía. Gastos de la compraventa e impuestos derivados no incluidos en el precio.",good,1567.0,False,0,Utrera / Pedanías Norte,1271.7058823529412,5,7,0
101251963,240000.0,chalet,213.0,5,2,37.1842347,-5.7796054,"Maravillosa casa sevillana en pleno centro histórico de Utrera.  Consta de 213 metros útiles en parcela de 141 metros cuadrados en 2 plantas, patio sevillano y 2 azoteas en altura 1 y 2.  La planta baja consta de amplia entrada más un recibidor con almacenaje, un estudio, salón, comedor y baño completo. Patio, cocina, lavadero a 2 alturas con almacenaje y escalera que da a las 2 azoteas.    En la planta alta tiene 5 dormitorios tres de ellos con balcones a la calle, un baño completo también exterior. El dormitorio principal tiene un amplio vestidor. Se trata de una antigua casa sevillana reformada.  En planta baja conserva azulejos artesanos andaluces de Mensaque originales, así como mosaico hidráulico en entrada y hall perfectamente conservados. Las puertas de todas las habitaciones así como ventanas son de madera de gran calidad. La casa es muy fresca debido a la amplitud de muros que conserva. Solicita mas información sin compromiso, precio negociable y recuerda que no cobramos comisión! Llámanos.",good,1127.0,False,0,Utrera / Utrera,1152.1258278145694,6,7,0
101251934,126000.0,flat,84.0,3,2,37.1896609,-5.7862109,"Espectacular piso con garaje y ascensor. El piso consta de tres habiytaciones amplias una de ella con cuarto de baño, cocina amueblada, salon comedor con salida a balcon y cuarto de baño completo. Mejor ver.",good,1500.0,False,1,Utrera / Utrera,1152.1258278145694,6,2,0
101208598,72100.0,flat,65.0,2,1,37.1813457,-5.7908633,"Piso en venta de 2 dormitorios en la localidad de Utrera, provincia de Sevilla. Situado en un área residencial con todos los servicios y buenas comunicaciones (paradas de autobús próximas, estación de tren a 300 metros, buen acceso rodado a las carreteras A-375 y A-362. La zona está dotada de equipamiento variado (colegios, centro de salud, farmacias, supermercados, restaurantes, centros deportivos, etc. ). La vivienda se encuentra en la tercera planta de un edificio construido en 1972. Tiene una superficie de 65 m² y se compone de salón-comedor, cocina amueblada, 2 dormitorios, 1 baño y balcón. Con los servicios de Solvia podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",good,1109.0,False,0,Utrera / Utrera,1152.1258278145694,6,2,0
101182706,129000.0,flat,180.0,4,2,37.1822013,-5.7806311,"NO PAGAS COMISION AL COMPRAR ESTE INMUEBLE  Segunda planta sin ascensor. Amplio piso en el centro de utrera con gran luminosidad cosnta de cuatro grandes dormitorios, dos cuartos de baños, lavadero, cocina y un salon, trastero y garaje. urbanización tranquila con grandes zonas comunes  Con una reforma este inmueble puede tener grandes posibilidades para crear tu piso soñado y vivir en el con tu familia  NO INCLUIDO EN EL PRECIO LOS GASTOS RELATIVOS A LA COMPRA DE ESTE INMUEBLE TALES COMO: GAROS NOTARIALES O REGISTRALES NI IMPOESTOS.",good,717.0,False,0,Utrera / Utrera,1152.1258278145694,6,2,0
101182386,550000.0,chalet,557.0,5,5,37.1839628,-5.777379,"Espectacular casa en el centro de Utrera. Construida en 1990 a capricho, recordando aires barrocos con sus patios y arcos que marcan la identidad de esta casa con su luminosidad y amplias estancias. Se edifica sobre una parcela de 489 m2, entrada principal con jardín y porche desde la Plaza donde se ubica. Se dispone en tres plantas, sótano con bodega y zona ambigú, planta baja con cochera para dos coches, local comercial de 260 m2 (actualmente alquilado y con opción de compra), ambos con entrada desde calle trasera y cocina-salón, aseo y zona gimnasio. En la planta primera encontramos en sí la vivienda con todo lo necesario, gran cocina comedor, dos salones, uno de ellos con chimenea y cinco amplios dormitorios todos con baño, armarios empotrados, balcones o terrazas. Planta cubierta con azotea y sala lavadero. Buenas calidades, climatizada por splits, singularidad, luz, amplitud y tranquilidad en la mejor zona de Utrera. Ideal para una gran familia o con fines comerciales como alojamiento, restauración, sede empresarial, residencia de mayores, clínica…. SOLO INTERESADOS. Local no incluido en precio. 550.000 euros precio chalet. Informamos a nuestros clientes compradores que el precio de venta no incluye lo siguiente: Honorarios de la agencia inmobiliaria, Impuestos (I. T. P. , I. V. A. o A. J. D. , en su caso) ni otros gastos de la compraventa (gastos de Registro de la Propiedad, Notaría, Gestoría ni de posible Financiación). Documento D. I. A. a disposición del consumidor. En Cuatro Inmobiliaria le ofrecemos una amplia cartera de servicios para ayudarte a la compra y venta de tu inmueble. Financiación hasta 100% más gastos. Estudio económico financiero personalizado. Asesoramiento jurídico. Servicio integral de proyectos y reformas. Recogida y retirada de muebles y enseres. Equipo de expertos profesionales del sector inmobiliario a tu disposición para la comercialización y tasación de tu inmueble. Confección de planos. Certificados energéticos. No dude en contactar con nosotros.",good,987.0,False,1,Utrera / Utrera,1152.1258278145694,6,7,0
101165692,195000.0,chalet,263.0,3,2,37.1879702,-5.7886664,"Se vende vivienda de un total de 263 metros construidos distribuidos en tres plantas. La planta baja cuenta con un recibidor, una amplia cochera, un aseo, y un local comercial de 130 metros con entrada independiente y escaparate con posibilidad de adaptarlo a cualquier tipo de negocio o hacer una vivienda. La primera planta se distribuye en un recibidor, un amplio salón-comedor, una cocina amueblada, patio interior, tres habitaciones dobles, dos baños completos y terraza. La segunda planta cuenta con un trastero y una azotea visitable. La vivienda hace esquina, por lo que cuenta con gran luminosidad. Se ubica en muy buena zona, cercana comercios, supermercados, restaurantes, colegio, etc. El precio de venta no incluye: impuestos (el Impuesto de Transmisiones Patrimoniales, I. V. A. o A. J. D. , en su caso), otros gastos de la compraventa (gastos de registro de la Propiedad, Notaría, gestoría, ni de posible financiación).",good,741.0,False,1,Utrera / Utrera,1152.1258278145694,6,7,0
96701151,127000.0,flat,96.0,3,1,37.1816321,-5.7886419,"Recuerda no pagas comision al comprar con nosotros! vivienda en primera planta tipo piso en el centro de utrera y a escasos minutos de la estación, reformado y con gran zona de almacenaje, calle muy tranquila y poco transitada, mejor ver!",good,1323.0,False,0,Utrera / Utrera,1152.1258278145694,6,2,0
96998806,91000.0,flat,85.0,2,1,37.179335,-5.7760036,Espectacular piso super reformado a 5 minutos del centro. Mejor ver y recuerda no cobramos al comprador.,good,1071.0,False,0,Utrera / Utrera,1152.1258278145694,6,2,0
101078141,189000.0,chalet,166.0,4,2,37.1796858,-5.785701,"Espectacular casa en santa maria¡la casa consta de dos plantas. 1º planta garaje, patio, salon comedor, cocina amueblada, aseo con placa de ducha, en segunda planta, tres habitaciones muy amplias con salida a balcon, cuarto de baño con placa de ducha. Todo completamente reformado. Tambien dispone de azotea transitable con trastero. Mejor ver. La casa esta situda en una de la calle emblematica de utrera.",good,1139.0,False,1,Utrera / Utrera,1152.1258278145694,6,7,0
100985231,80000.0,flat,112.0,3,1,37.1793708,-5.7961641,"Piso con 3 habitaciones, 1 baño, patio, terraza y trastero. La vivienda está ubicada en un polígono residencial cercano al centro del municipio. Bien comunicado a través de una de las vías principales de la localidad. Precisa de reformas.",renew,714.0,False,0,Utrera / Utrera,1152.1258278145694,6,2,0
100968659,152500.0,flat,120.0,3,2,37.1782508,-5.7784605,"Vivienda en el centro de Utrera. El piso tiene un superficie construida de ciento veinte metros aproximados. Y una superficie útil de ochenta y cinco metros aproximados. Se distribuye en un recibidor, salón comedor, cocina amueblada, pasillo, dos baños y tres dormitorios. En el dormitorio principal y un dormitorio doble tiene armario empotrado. A/A centralizado mitsubishi. (frío, calor). Lavadero amueblado. Portaje barnizado en blanco y puerta de entrada BLINDADA. Carpintería exterior de aluminio. con DOBLE ACRISTALAMIENTO y mosquiteras. Techos de escayolas Aparcamiento con una superficie construida de cuarenta y un metros, y útil de dieciséis metros cuadrados. Puerta del garaje automática. Tiene un trastero con una superficie construida de ocho metros cuadrados, y útil de cuatro metros y medio. La vivienda se encuentra en muy buen estado igual que el edificio. Tiene piscina comunitaria. Azotea comunitaria.  La ubicación es inmejorable y por supuesto como vivienda cercana al centro dispone de todos los servicios que podamos necesitar: colegios, guarderías, gimnasios, farmacias, bus urbano, restaurantes y todo ello además con buen acceso a carretera. Si desea verla estaremos encantados de enseñársela. Inmobiliaria Utrera Online. Expertos en sueños.",good,1271.0,False,1,Utrera / Utrera,1152.1258278145694,6,2,1
100940947,184999.0,chalet,116.0,3,2,37.184301,-5.7781056,"Casa en un sitio espectacular de dos plantas, con porche delantero y patio trasero. La casa ideal para vivir con tu familia con zona de juegos y zonas verdes a un minuto de la vivienda, con todos los servicios a la mano. La casa está en buen estado. Se compone de dos plantas, la planta baja: salón amplio, baño completo, gran cocina con despensa y patio con trastero. La primera planta consta de: tres dormitorios y baño completo. Dos armarios empotrados (uno en dormitorio principal). No incluidos en el precio los gastos relativos a la compra de inmuebles como gastos notariales, registrales o de impuestos.",renew,1595.0,False,0,Utrera / Utrera,1152.1258278145694,6,3,0
100879376,165999.0,chalet,261.0,8,2,37.1797012,-5.7764725,"Casa con un solar muy amplio para jardín con piscina y una gran casa. Necesita reforma integral. A un paso del centro. Cerca de comercios y colegios.  Con todos los servicios cercanos. Fachada amplia para hacerle garaje. Si se quiere, se puede derribar, aunque el estado de conservación no lo exige.  No incluidos en el precio los gastos relativos a la compra, como notaría, registro, ni los impuestos (ITP). En definitiva, una casa con muchas posibilidades.",good,636.0,False,0,Utrera / Utrera,1152.1258278145694,6,7,1
100855818,395000.0,chalet,282.0,5,2,37.1816736,-5.7847574,"NO COBRAMOS COMISIÓN AL COMPRADOR  ESPECIALIZADOS EN COLABORACIONES INTERNACIONALES  GILMAR le ofrece gran vivienda familiar de 281,87 m2 construidos totales distribuidos en dos plantas y con OPCIÓN de adquirir un amplio local anexo para multiusos como garajes y trasteros de 141m2 por 95.000€.  En una de las calles de mejor acceso al centro y cerca de la plaza del Altozano de Utrera, un lugar excepcional para una gran familia o para un proyecto de apartamentos.  En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde hace 40 años. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir. Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal. Visita nuestra web y encontraras 4.000 oportunidades más.",good,1401.0,False,1,Utrera / Utrera,1152.1258278145694,6,3,0
100838209,134990.0,chalet,85.0,3,2,37.1881195,-5.7824245,"Casa de dos plantas mas azotea  Porche delantero En planta baja Salón comedor muy luminoso Cocina amueblada y patio Baño con plato de ducha Tres habitaciones  Baño completo  Azotea, terraza y trastero.",good,1588.0,False,1,Utrera / Utrera,1152.1258278145694,6,7,0
100833985,81000.0,flat,121.0,5,1,37.1794142,-5.7961705,"¡ Piso con 5 dormitorios! Vivienda en planta baja de 121 m² distribuidos en salón-comedor, cinco dormitorios, cocina, un cuarto de baño, un aseo, patio y vestíbulo. Cuenta con suelos de gres, ventanas de aluminio, puertas interiores de sapelly.. . Precisa reforma integral para entrar a vivir, pero ofrece muchas posibilidades. Es una planta baja en un bloque sin ascensor. Buenas comunicaciones por carretera (A-375 y A-362) y transporte público. A 1,2 kilómetros de la estación de tren 'Utrera'. Próximo a todo tipo de servicios e infraestructuras como centros educativos (Colegio Público la Fontanilla), comercios, supermercados, farmacias, zonas verdes...",good,669.0,False,0,Utrera / Utrera,1152.1258278145694,6,2,0
95351630,398000.0,chalet,538.0,5,3,37.1815841,-5.7829538,"Si siempre ha soñado con vivir en una auténtica Casa Palacio, ésta es su oportunidad! y si lo que está buscando es invertir no deje pasar estas ocasión y podrá gestionar esta fantástica vivienda como hotel turístico.    De amplias y señoriales estancias, techos altos con vigas de madera y suelo hidraúlico conservando el estilo clásico y tradicional de este tipo de casas Sevillanas.    La vivienda consta de 538m2 construídos y útiles 390m2 aproximadamente distribuídos en dos plantas más gran azotea.    En planta baja tenemos una amplia plaza de garaje con capacidad para dos coches.    El hall de entrada nos conduce hacia un amplísimo salón comedor con acceso a espectacular patio de estilo sevillano con columnas y puertas de forja donde podrá desayunar por las mañanas y disfrutar de agradables veladas.    La cocina es muy amplia, con zona comedor, de estilo rústico, con chimenea y tradicional horno, también con acceso a patio.    En esta misma planta nos encontramos con una fantástica biblioteca donde podrá disfrutar de una agradable lectura en la sobremesa, además cuenta con un dormitorio individual y un aseo con placa de ducha.    Una preciosa escalera de mármol nos conduce hacia al primera planta donde nos encontramos con tres amplios dormitorios exteriores, el principal tipo suite, con amplio vestidor y gran baño integrado, de estilo rústico, con cabina de hidromasaje.    Los otros dos dormitorios también son muy amplios, los dos con el suelo de parquet, uno de ellos con acceso a espectacular terraza con magníficas vistas y un baño con placa de ducha. Desde aquí accedemos a la segunda planta donde nos encontramos con un gran dormitorio que podrá utilizar como zona de trabajo, sala de juego para los niños, salón de reuniones. con acceso a una gran azotea privada con fantásticas vistas sobre la ciudad.    Las ventanas son de madera y forja, las puertas interiores de madera lacada en blanco, la de entrada un magnífico portón de madera.    La vivienda es exterior, muy luminosa y acogedora, con mucho encanto y con excelentes calidades y muy bien situada, en el centro de la ciudad, en calle peatonal, muy tranquila y rodeada de todo tipo de servicios, comercios, colegios, zonas infantiles, zonas verdes. Venga a visitarla, le sorprenderá! También disponible en alquiler por 980 €/mes.",good,740.0,False,1,Utrera / Utrera,1152.1258278145694,6,7,0
97714101,99000.0,chalet,173.0,4,1,37.1750311,-5.7733157,"Se vende casa de planta baja para reformar de 193 metros de solar y 173 metros construidos.  Se distribuye en: recibidor, salón, cocina, 4 habitaciones, baño, patio con pozo, amplia nave con salida a la otra calle, y azotea.    El precio de venta no incluye: impuestos (el Impuesto de Transmisiones Patrimoniales, I. V. A. o A. J. D. , en su caso), otros gastos de la compraventa (gastos de registro de la Propiedad, Notaría, gestoría, ni de posible financiación).",renew,572.0,False,1,Utrera / Utrera,1152.1258278145694,6,7,0
100803565,109999.0,flat,90.0,3,1,37.187485,-5.7752874,"Primera planta sin ascensor, con posibilidad de instalarlo en un futuro, dado que cabe en el hueco de escalera. El piso se compone de tres dormitorios, un baño completo, salón con terraza, cocina y patio. El piso necesita reforma, tiene muchas posibilidades. Zona tranquila, junto a zonas verdes, colegios, supermercados, gimnasios, a pocos minutos caminando del centro. No incluidos en el precio los gastos relativos a la compra como registro de la propiedad, notaría o los impuestos de la compra. Mejor ver.",good,1222.0,False,0,Utrera / Utrera,1152.1258278145694,6,2,0
100277510,139900.0,chalet,161.0,5,2,37.1815986,-5.7840418,"Se vende casa para reformar de 161 metros construidos y 115 metros de solar. La vivienda se distribuye en tres plantas. La planta baja cuenta con un recibidor, un salón, tres habitaciones, una cocina, un baño, dos patios (uno central y otro en la parte trasera de la casa) y una amplia habitación a modo de trastero. La primera planta dispone de dos habitaciones, una cocina, un baño y una buhardilla. La segunda planta cuenta con una azotea visitable. La vivienda se ubica en el centro de Utrera y a pocos minutos de la estación de Renfe. El precio de venta no incluye: impuestos (el Impuesto de Transmisiones Patrimoniales, I. V. A. o A. J. D. , en su caso), otros gastos de la compraventa (gastos de registro de la Propiedad, Notaría, gestoría, ni de posible financiación).",renew,869.0,False,0,Utrera / Utrera,1152.1258278145694,6,7,0
100735557,124990.0,flat,85.0,3,2,37.1803603,-5.7920629,"Piso en perfecto estado para entrar a vivir Tres habitaciones muy grandes y luminosa Salón comedor Cocina totalmente amueblada, con muebles de madera  Baño completo y un aseo Azotea con trastero  Aire acondicionado.",good,1470.0,False,0,Utrera / Utrera,1152.1258278145694,6,2,0
100628903,154999.0,flat,102.0,3,2,37.1833416,-5.7855358,"POSIBILIDAD DE FINANCIACIÓN AL 100% del precio de compra. Piso en perfecto estado en el Centro de Utrera. Primera planta sin ascensor.  El piso se compone de: tres dormitorios, dos baños completos (uno con placa de ducha en suite principal y otro con bañera), cocina equipada, salón con balcón a la calle, patio privado cerrado con rejas y lavadero. La vivienda está equipada con aire centralizado, armarios empotrados y primeras calidades. Todos los servicios cercanos, colegio, transporte público, estación de trenes. A 5 minutos caminando de la plaza del  Altozano. Posibilidad de garaje y trastero (12.000€). Mejor ver.",good,1520.0,False,0,Utrera / Utrera,1152.1258278145694,6,2,0
100390482,299900.0,chalet,197.0,3,3,37.1814698,-5.7831437,"MAGNIFICA Casa en pleno centro junto al Ayuntamiento, fachada de 10 metros con 3 balcones a la calle y plaza de garaje amplia. Azotea de 75 M2 transitable y aprovechable (para solárium, pérgola de madera con barbacoa.. . ). En planta baja: gran vestíbulo de entrada distribuidor, escaleras en dos cuerpos de mármol con pasamano de madera, cocina y lavadero con acceso a patio 10M2, cuarto de baño, salón a fachada y sala de estar junto a la cocina. En la planta alta: desembarco de las escaleras con pasillo distribuidor y salida a la terraza, 3 dormitorios exteriores con balcones a la calle y 2 cuartos de baño (1 tipo suite con cuarto de baño). Desde la primera planta se accede a terraza de 15 M2 con amplio trastero (posibilidad de convertir en dormitorio) y a las escaleras de acceso a la azotea. Ubicación inmejorable. Consultar para programar visitas. Gastos ordinarios no incluidos (Impuestos Transmisiones Patrimoniales, Notaría y Registro de la Propiedad), honorarios Agencia 3,5% +IVA no incluidos. D. I. A. (Documento Informativo Abreviado) a disposición del cliente.",renew,1522.0,False,1,Utrera / Utrera,1152.1258278145694,6,3,0
101968528,638000.0,flat,220.0,5,3,37.3628719,-5.9859059,"NO COBRAMOS HONORARIOS AL COMPRADOR EN ESTE INMUEBLE. ALVAROSS TRAVIESA le ofrece una vivienda excepcional totalmente reformada y con materiales de primera calidad, con un diseño exclusivo y actual con un aire minimalista y totalmente diáfano que hacen de el una vivienda con total exclusividad y con gran sensación de armonía. Armarios todos revestidos y con luces led, climatización centralizada y calefacción central de aguas. Todo tipo de detalles para su entrada a vivir de inmediato. Ventanas oscilobatientes en toda la vivienda y persianas automáticas. Mecanismo de cisterna de wc empotrado en pared y muchos mas detalles que merecen la pena visitar. Gran salón con amplios ventanales y comunicado con terraza con estupendas vistas. Una vivienda para visitar que le dejara totalmente sorprendido por su sensación de armonía para vivir.  En Alvaross disponemos de todos los servicios necesarios para su compra, asesoramiento financiero y jurídico totalmente gratuito. Posibilidad de 100x100 de hipoteca según perfil de cliente, trato exclusivo y personalizado con un equipo con ms de 20 anos de experiencia en el sector. No lo dude y pídanos su visita sin compromiso.",good,2900.0,False,0,Sevilla / La Palmera - Los Bermejales,2705.1481481481483,62,2,0
