propertyCode,price,propertyType,size,rooms,bathrooms,latitude,longitude,description,status,priceByArea,parking,codigo_distrito,poblacion / distrito,precio_area / distrito,codigo_tipo,piscina,muebles
101570823,750.0,flat,96.0,3,1,37.3759087,-5.9434478,"Amplio piso de 3 habitaciones. Un gran salón comedor, cocina equipada y amueblada, un cuarto de baño con ducha, aire acondicionado y una terraza. Piso exterior y amueblado.  Gastos de comunidad incluidos y agua en el precio. Finca con ascensores.  Ubicado frente al Centro comercial Los Arcos, a muy pocos metros de la Gran Plaza y Calle Luis Montoto. Excelente conexión con la S30, ronda norte y centro de Sevilla. Muy próximo a la parada de metro L1 de Gran Plaza, San Bernardo y Nervión. Paradas de autobús 05, 22, 27, 32, 52 y A4. No se admiten animales.  MÁS INFORMACIÓN Y VIDEO VISITA EN WWW. ALQUILERSEGURO. ES.",good,8.0,0,38,Sevilla / Cerro Amate,9.11111111111111,2,0,2
101558794,2000.0,flat,140.0,1,1,37.3872131,-5.9924483,"ALQUILER MENSUAL Piso en calle Placentines. a escasos metros de la Catedral de Sevilla. Completamente amueblado, y dotado de todo tipo de enseres para disfrutar en sitio privilegiado de su estancia en la ciudad de Sevilla. Centro histórico, en casa Palacio. Ofertamos varias viviendas. Con capacidad de dos a cuatro personas. Imprescindible demostracion de solvencia. Mes de fianza Importante, Comunidad y gastos de consumo incluidos en el precio Para ampliar información y detalles del inmueble póngase en contacto con la agencia. No admite mascotas. Disponibilidad inmediata. RESERVADO SEMANA SANTA Y FERIA. Honorarios de intermediación inmobiliaria no incluidos.",good,14.0,0,69,Sevilla / Centro,13.583710407239819,2,0,2
101501582,4500.0,chalet,420.0,5,6,37.3881032,-5.9751538,"¡ESPECTACULAR CASA EN LA MEJOR ZONA DE NERVIÓN!  Espectacular casa en pleno corazón de Nervión, muy cerca del Hotel Los Lebreros, El Corte Ingles, el Estadio Ramón Sánchez Pizjuan y la Estación de Santa Justa, consta de 5 plantas muy bien distribuidas con 5 habitaciones amplias, roperos empotrados y un gran vestidor en el dormitorio principal, tiene 3 cuartos de baños completos y 3 aseos, ascensor, 2 cocinas completas (1 en sótano), sistema domótico, luces Led, climatización centralizada por plantas, suelo radiante, radiadores en las habitaciones, sala de juegos, trastero, video portero, lavadero, solárium con office-cocina, zona de barbacoa y piscina privada. Esta totalmente aislada tanto acústica como térmicamente, Placas solares, etc. Tiene una planta del Pánico, cámaras de videovigilancia, sistema de alarma.  ¡ Mejor visitarla sin ningún compromiso! * POR PETICIÓN DE LA PROPIEDAD SOLO ENVIAREMOS LAS FOTOS A LAS PERSONAS REALMENTE INTERESADAS, CONSULTELO CON NUESTROS ASESORES.",good,11.0,1,70,Sevilla / Nervión,13.694444444444445,7,1,1
101469279,875.0,flat,70.0,2,1,37.392765,-6.0023668,". Junto al Hotel Colon, en la zona del museo. En una primera planta, con salida a una terraza, amueblado y distribuido en recibidor que da paso a una cocina con ventana al salón, dos dormitorios y un baño. Agradable, tranquilo y acogedor. Buenas calidades, suelo de mármol, Aire acondicionado frio calor. Puertas lacadas en blanco. Armarios empotrados. Baño con lavabo encastrado en encimera y mueble de mampostería, ventiladores de techo en dormitorios para no dormir con el aire. Si busca un piso en el centro, no lo dude y contacte con Nosotros! Honorarios de la Agencia una mensualidad mas IVA.",good,13.0,0,69,Sevilla / Centro,13.583710407239819,2,0,2
101461369,2500.0,chalet,350.0,4,4,37.3639595,-6.0622746,"Urbanización El Zaudín, chalet independiente de diseño distribuido en tres plantas en parcela de 600 m² y cuenta con 300 m² de superficie útil. El chalet cuenta en planta baja con salón con salida directa al porche y al amplio jardín, con zona de invierno y verano, cocina integrada tipo americana con electrodomésticos de alta gama y un aseo. En segunda planta, cuatro dormitorios, tres de ellos dobles, tres baños, uno de ellos en suite y dos de ellos con plato de ducha. El sótano dispone de garaje para dos coches, dos motos, cuatro bicicletas y un trastero de unos 80 m². El chalet cuenta con excelentes calidades y con unas vistas espectaculares a través de varios miradores ubicados en el solárium donde podrá disfrutar de atardeceres en un ambiente de máxima tranquilidad y relax. Originalidad en su diseño único pensado siempre en la orientación y en las vistas desde todas las ventanas. Admite mascotas.  DIA a disposición del consumidor. VIVE tu mejor opción. Puede seguirnos en las redes sociales y en nuestra web grupo-vive. com.",good,7.0,1,7,Bormujos / El Zaudín - Club de Golf,6.25,7,0,1
101457094,1600.0,flat,150.0,2,2,37.3894463,-5.985996,"OPORTUNIDAD ÚNICA, SIN COMISIÓN DE AGENCIA.  Alquiler de temporada  Fantástico apartamento ideal para familias. Aquí es posible disfrutar de Sevilla, sin el bullicio típico de la ciudad. Su patio privado hace del alojamiento un oasis. Se trata de un apartamento completamente equipado con todo lo necesario. Cocina-comedor con horno, microondas, nevera, lavadora, etc. Sala de estar con un sofá, butaca y smart TV. Desde aquí se accede a la zona de estudio/trabajo que dispone además de sofá cama. La habitación principal tiene una cama matrimonial, armario empotrado y cuarto de baño en suite. La segunda habitación con 2 camas individuales y cuarto de baño extra. Por último, pero no menos importante, un patio privado amueblado para pasar momentos al aire libre. Admitimos mascota bajo petición y con un coste extra. -Fianza de 1 mes  -Sin comisión de agencia  -Incluye WiFi.  Agua y electricidad se pagan aparte.",good,11.0,0,69,Sevilla / Centro,13.583710407239819,2,0,2
86707290,650.0,flat,60.0,1,1,37.3958793,-5.9237864,"DISPONIBLE APARTAMENTO CON DORMITORIO INDEPENDIENTE CON PISCINA Y PLAZA DE GARAJE. Si está interesado en este inmueble pregunte a nuestros asesores por la referencia nº 2335-ID. Este inmueble NO admite mascotas. Se solicitará acreditación de solvencia o avalista solidario. En urbanización privada y en la mejor zona de Sevilla Este, disponible para entrar apartamento de un dormitorio independiente con cama de matrimonio y amplio armario empotrado, amplio salón con acceso a balcón, cocina amueblada y equipada con electrodomésticos principales y cuarto de baño completo.  Buenas calidades, aire acondicionado en salón y dormitorio, suelos de mármol. El precio incluye comunidad y plaza de garaje, piscina comunitaria en periodo estival. Fácil y rápido acceso a A-4 (Aeropuerto - Aerópolis - Cocacola) así como a la A-92 (Persán, Alcalá de Guadaira) y SE-30, lo que le permitirá estar conectado con cualquier parte de la ciudad de manera cómoda y rápida. Zona consolidada con cafeterías, restaurantes, farmacias, centro de salud Fuensanta Pérez Quirós.",good,11.0,1,55,Sevilla / Sevilla este,10.666666666666666,2,1,1
99968541,1200.0,flat,76.0,2,1,37.362154,-5.9790759,"Excelente vivienda en el cotizado barrio de El Porvenir, en la misma calle Tabladilla, y con calidades de primer nivel. Se destina al alquiler de media estancia, concretamente por periodos de semanas, quincenas, o meses concretos, disponible desde 30 de mayo 2023. Este inmueble está enfocado a cubrir una demanda especifica para aquellos que requieran una vivienda ubicada en una localización estratégica y con primeras calidades durante un periodo de tiempo concreto, bien sea por motivos laborales, por estar rehabilitando su vivienda habitual, por vacaciones de media estancias, o por motivos de salud, entre tantas posibilidades. Disponible a partir del 1 de abril. La vivienda cuenta con una superficie de 75 m2 y todas las estancias son completamente exteriores, distribuida en dos amplios dormitorios con armarios empotrados en cada uno de ellos, un amplio cuarto de baño con placa de ducha, una luminosa cocina equipada con todos los electrodomésticos necesarios, y un salón que da acceso a una coqueta terraza. El inmueble ha sido rehabilitado integralmente hace escasos meses empleando materiales funcionales y de primera calidad, poco frecuentes en una vivienda de alquiler, asimismo se incluye sin excepción todo el mobiliario y menaje de la vivienda.  - Ventanas PVC con persianas automática y doble acristalamiento. - Climatización centralizada en todas las estancias con control WIFI. - Fibra óptica y WIFI. - Electrodomésticos TEKA acero inoxidable (inducción, horno, lavavajillas, lavadora). - Smart TV 49.  - Alarma Securitas Direct. - Colchones PIKOLIN.  - Armarios empotrados convenientemente revestidos.  El alquiler incluye una amplia plaza de garaje ubicada en el mismo edificio.  Los precios no son definitivos y deben usarse únicamente con fines informativos y de referencia.   ¡No dude en pedir mas información y conocer mas detalles de este interesante inmueble!",good,16.0,1,62,Sevilla / La Palmera - Los Bermejales,11.588235294117647,2,0,1
101447643,3950.0,chalet,284.0,3,3,37.3282632,-5.9319353,"¡ BONITO CHALET INDEPENDIENTE PARA ALQUILAR EN OLIVAR DE QUINTO! Bonito y amplio chalet totalmente amueblado y de lujo en la zona de Olivar de Quinto, a tan solo 5 minutos de la Ciudad Deportiva del Sevilla FC muy cerca del Club Social Olivar de Quintos y también a solo 5 minutos de la Nueva Ciudad deportiva del Real Betis Balompié.  Este magnifico chalet consta de 3 amplios dormitorios( uno de ellos suite ), 3 cuartos de baños completos, aire acondicionado centralizado, amplia terraza-porche con acceso directo a la piscina privada, al igual que se puede acceder desde el amplio salón, del dormitorio principal y desde la cocina. Tiene garaje propio y la piscina privada cuenta con césped artificial de primera calidad La planta de arriba esta totalmente equipada ( se puede utilizar con Gimnasio, zona de ocio, de juego, lectura, etc. ), con con un cuarto de baño completo y una bonita terraza. Las fotos se hicieron cuando se alquilo en el 2021... EL CHALET ESTA MUCHISIMO MEJOR Y MUCHO MAS BONITO Y MODERNO, además se entregaría recién pintado, con una limpieza integral y listo para entrar! No lo dude más y si esta interesado en recibir más información de este magnifico chalet, llámenos sin ningún tipo de compromiso. El chalet esta TOTALMENTE AMUEBLADO y listo para entrar a partir del 1 de JUNIO, aunque se podría visitar desde YA! Solicita una visita sin compromiso alguno.",good,14.0,1,52,Montequinto / Olivar de Quintos,10.066666666666666,7,1,2
101441980,2500.0,flat,160.0,2,2,37.3877912,-5.9925117,"Magnifico piso DE SUPERLUJO en ALQUILER TEMPORAL. Centro Histórico, escasos Metros de la  CATEDRAL, rodeado de todo tipo de comercio, restaurantes, iglesias, monumentos.  Fantástico piso de alto standing ubicado en casa palacio de Aníbal González.  Privilegio, tranquilidad y lujo.  Se alquila con todo tipo de comodidades, menaje, sabanas, toallas, Wi-Fi, incluido en el precio los gastos tanto de comunidad como de consumo de suministros. No se admiten mascotas. Para conocer otras temporalidad consultar con la agencia. Libre a partir del 2 de Febrero. Semana Santa y Feria reservado. Para ampliar información y formalizar su reserva póngase en contacto con la agencia. Honorarios de intermediación inmobiliaria no incluidos. Pondremos a su disposición nuestro porfolio de viviendas con similares características que se adapten a sus necesidades..",good,16.0,0,69,Sevilla / Centro,13.583710407239819,2,0,1
101421846,850.0,flat,55.0,1,1,37.3916666,-5.9996958,"Magnífico apartamento de 1 dormitorio, 1 baño en suite, cocina integrada en el salón. Situado al lado del Museo de bellas artes de Sevilla, en la calle Bailen. Apartamento de alquiler de temporada, se alquila por meses a partir de 2 meses. No están incluidos los suministros La situación es magnifica en pleno centro de Sevílla junto al museo de bellas artes, en un edificio con un gran patio sevillano. Justo a la espalda del museo de bellas artes.",good,15.0,0,69,Sevilla / Centro,13.583710407239819,2,0,1
101393220,850.0,flat,55.0,1,1,37.3927377,-5.9902279,"FANTÁSTICO APARTAMENTO A ESTRENAR EN PLENO CENTRO DE SEVILLA  Si está interesado en visitar este inmueble, es importante que indique al Asesor Comercial la referencia: 4437-ID. Este inmueble NO admite mascotas. Se solicitará acreditación de solvencia o avalista solidario. Consultar periodos de alquiler. Disponible desde el 1 de octubre (posibilidad de visitar previamente) ACOGEDOR APARTAMENTO amueblado próximo a la Plaza de la Encarnación, ubicación inmejorable en una de las mejores zonas del centro de Sevilla, rodeado de todo tipo de comercio pero, la tranquilidad está asegurada.  Dispone de salón-comedor, dormitorio con cama de matrimonio y amplio armario empotrado con puertas correderas, cocina amueblada y equipada con electrodomésticos y cuarto de baño completo con plato ducha y mampara. Tiene una pequeña terraza transitable particular que se accede desde la comunidad y otra común.  Excelentes calidades con mobiliario actual nuevo a estrenar y aire acondicionado frío/calor. En la renta están los gastos de la comunidad.  ¡NO LO DUDE! y solicite cuanto antes una visita con nuestra asesora comercial especialista en la zona.",good,15.0,0,69,Sevilla / Centro,13.583710407239819,2,0,2
101382718,650.0,flat,72.0,2,1,37.4042874,-5.9822659,"VIVIENDA SITUADA EN LA ZONA DE MACARENA. LEON XIII Vivienda semireformada. Su distribución  Hall de entrada - salita, 2 dormitorios muy amplios, un baño con placa de ducha y mampara completamente reformado, salón con aire acondicionado. Cocina totalmete amueblada y totalmente reformada con muebles nuevos a estrenar, vitrocerámica de 4.  La vivienda se alquila SIN AMUEBLAR y sin electrodomésticos.  Se incluye en el precio Comunidad. La vivienda está situada cerca de parada de autobuses, oficina de correos, Hospital del Macarena, comercios. La documentación que se solicita 2 nóminas o una nomina y un avalista. LLAMENOS PARA PODER CONCERTAR UNA VISITA.",good,9.0,0,57,Sevilla / Macarena,10.954545454545455,2,0,0
98357909,800.0,flat,90.0,3,1,37.3685624,-5.9720008,"Fantástico piso para estudiantes en la zona del tiro de línea y Bueno monreal.  A 5 minutos andando de las universidades de viapol. Metro y transportes públicos muy próximos. El edificio forma parte de una zona residencial cerrada y tranquila. NO DISPONE DE ASCENSOR. La vivienda cuenta con un recibidor, salón bastante acogedor, 3 habitaciones y un baño. En el precio está incluída la comunidad y el agua. Contrato CURSO ESCOLAR renovable. 2 meses de fianza. PARA CONCERTAR UNA VISITA PREGUNTAR POR TERESA  Envío fotos por whats app. preguntar por EMILIO.",good,9.0,0,65,Sevilla / Prado de San Sebastián - Felipe II - Bueno Monreal,12.310344827586206,2,0,1
101374754,1200.0,flat,90.0,1,2,37.3913452,-5.9938974,"Hogalia ofrece ref. 14442 piso sin amueblar para larga duracion en zona centro junto a calle tetuán en un edificio de anibal gonzález, compuesto de un dormitorio con baño en suite y otro baño que da servicio al resto de la vivienda, salon-comedor luminoso, cocina amueblada y equipada de electrodomésticos, carpinteria interior de madera, carpinteria exterior metalica. Aire acondicionado. Comunidad y agua incluidas en renta mensual. Disponibilidad inmediata. Larga duracion. Finca en cuarta planta con ascensor.",good,13.0,0,69,Sevilla / Centro,13.583710407239819,2,0,0
101359362,850.0,flat,85.0,3,1,37.4015968,-5.9918103,"RESOLANA - MACARENA - PROFESIONALES Disponible INMEJORABLE inmueble en alquiler, junto a Parque Torre de los Perdigones, Arco de la Macarena. El inmueble consta de 3 Dormitorios y 1 cuarto de baño completo con placa de ducha. Salón y cocina totalmente amueblados y equipados. Se entrega completamente amueblado. Los electrodomésticos están prácticamente nuevos. Cuenta con Aire Acondicionado a estrenar. Terraza interior de 15 m2. Balcón muy grande. COMUNIDAD incluidos en el precio. El apartamento se encuentra en un edificio muy tranquilo. NO SE ACEPTAN MASCOTAS. A minutos andando del Arco de la Macarena y la Alameda de Hércules. Buena conexión con supermercados y paradas de autobús. Ideal para PROFESIONALES. Contrato de 12 meses. Se requerirán nóminas y/o avalistas para el seguro de impago. Para más información contactar con Nicolás (profesional) al teléfono Disponibilidad para entrada inmediata.",good,10.0,0,57,Sevilla / Macarena,10.954545454545455,2,0,2
87942143,1400.0,flat,110.0,3,2,37.3459417,-5.9769127,"HOGALIA ofrece REF. 11440. PISO AMUEBLADO, en Urbanizacion Privada, en ZONA LOS BERMEJALES. La vivienda consta de tres dormitorios, salón, cocina equipada con electrodomésticos, dos baños, aire acondicionado centralizado frío/calor, carpinterea exterior de aluminio, carpintería interior de madera. Zonas comunes ajardinadas, dispone de PISCINA, PADDLE y zona Infantil. Comunidad Y Plaza de Garaje incluidos en renta mensual. LARGA DURACIÓN. DISPONIBLE A PATRIL DEL 1 DE JULIO.",good,13.0,0,62,Sevilla / La Palmera - Los Bermejales,11.588235294117647,2,1,2
98850472,800.0,studio,40.0,0,1,37.3810883,-5.9758038,"Disponible para Septiembre! Muy Exclusivo! En el edificio Huerta del Rey, con una Amplia Terraza, con Piscina, Vestuarios y Zonas comunes como si tuvieras un club en casa, de diseño actual y moderno perfectamente equipado y decorado con una buena Terraza con maravillosas vistas, jardinería e iluminación. Armario empotrado con muchísima capacidad, aire acondicionado frio calor. Se contempla el alquiler tanto a largo, medio como corto plazo. Servicio de Portería. Perfectamente ubicado cerca de la estación de Santa Justa y rodeado de todos los servicios! Comunidad no incluida 150€. Si busca un alquiler Singular y Especial, no lo dude y contacte con nosotros! Honorarios de la Agencia una mensualidad mas IVA.",good,20.0,0,70,Sevilla / Nervión,13.694444444444445,1,1,1
98761006,1350.0,flat,100.0,3,2,37.382624,-6.0068956,"Disponible en diciembre. Bonito piso en zona más comercial de la calle San Jacinto, del barrio de Triana. 3 dormitorios y 2 baños completos. Amueblado y cocina totalmente equipada. Aire acondicionado y calefacción centralizado individual. Cercano a colegios, centro de salud, hospital, mercado, paradas de autobuses. BARRIO La propiedad está muy bien ubicada. La zona es inmejorable, cuenta con absolutamente todo en los alrededores, desde supermercados, tiendas, comercios varios hasta bares, cafeterías y restaurantes. Además tiene muy buena comunicación con transporte público, contando con un sin fin de autobuses que pasan a escasos minutos y que conectan con el resto de la ciudad. A DESTACAR Buen estado  Luminoso Localización Céntrico.",good,14.0,0,66,Sevilla / Triana,12.945652173913043,2,0,2
95488298,650.0,flat,57.0,1,1,37.4034126,-5.9358745,"ESTUPENDO APARTAMENTO EN SEVILLA ESTE CON PISCINA Si está interesado en visitar este inmueble, es importante que indique al Asesor Comercial la referencia: 194-ID. Este inmueble NO admite mascotas. Se solicitará acreditación de solvencia o avalista solidario. Magnífico apartamento totalmente amueblado de aproximadamente 55 m2. Se distribuye en amplio y luminoso salón comedor, cocina independiente amueblada equipada con electrodomésticos principales con ventana pasaplato al comedor. El dormitorio se encuentra separado del salón por puertas correderas, tiene cama de matrimonio y amplio armario empotrado. Baño completo con bañera y mampara de cristal. Excelentes calidades, aire acondicionado centralizado frío/calor y azotea visitable con tendederos comunales. Urbanización con piscina comunitaria en época estival. Los gastos de comunidad y la plaza de garaje están incluido en la renta. ZONA: Zona consolidada dotada de muchas comodidades y servicios: supermercados muy cerca del edificio, gimnasios, centro comercial con cines y restauración, centros de salud, colegios internacionales (colegio alemán, escuela francesa), pequeños comercios. Además, el inmueble está muy cerca al Parque natural Infanta Elena, ideal para practicar running, pádel, tenis o simplemente para pasear. El entorno del edificio es muy agradable ya que la zona dispone de amplias zonas verdes, amplias calles y avenidas. Sin duda la mejor zona de Sevilla Este con diferencia.  TRANSPORTE: Fácil acceso a carreteras principales (A-4, A-92) y ronda de circunvalación (SE-30, SE-40). Muy bien comunicado con Aerópolis, Aeropuerto de Sevilla, Universidad Pablo Olavide y estación de trenes de Santa Justa y apeadero de Renfe C4, con comunicación a la estación de San Bernardo, campus universitario de Viapol, campus universitario de Reina mercedes y Hospital Virgen del Rocío. Sevilla Este, también está la dotada de una amplia red de transportes urbanos de autobuses con las líneas 22-Prado de San Sebastián, 27- Plaza del Duque, B4-San Bernardo, LE- Prado de San Sebastián, con acceso al centro de la ciudad. También disponemos de varios puntos de acceso a bicis urbanas Sevici y monopatines eléctricos.",good,11.0,1,55,Sevilla / Sevilla este,10.666666666666666,2,1,2
98462848,850.0,flat,93.0,3,1,37.3971188,-5.9729547,"¡OPORTUNIDAD! Se alquila piso totalmente reformado en zona Arroyo, muy próximo a Santa Justa. Zona muy demandada por la cercanía de todos los servicios. Próximo a colegios e institutos. Muy próximo supermercados como Aldi o Ldl. Muy bien comunicado con sevicios públicos de transporte a Nervión o centro de la ciudad. Se trata de una vivienda totalmente reformada con suelos de tarima flotante y puertas lacadas en blanco. Consta de tres dormitorios. El de matrimonio muy amplio.  Baño completo. Salón muy amplio con sofá tipo chaiselongue, mesa baja y mesa de comedor. Cocina totalmente amueblada y equipada. A/A Terraza. Totalmente amueblada. SE ADMITEN ESTUDIANTES. también es ideal para familias con niños. No dude en llamarnos para concertar una visita. GESTIÓN 24. Asesores Inmobiliarios.",good,9.0,0,48,Sevilla / Santa Justa - Miraflores - Cruz Roja,9.947368421052632,2,0,1
86879690,2300.0,penthouse,97.0,2,2,37.3801741,-5.9666494,"Impresionante ático de lujo, completamente amueblado, en una de las mejores zonas de Nervión, junto a centros comerciales, colegios, zonas de restauración y todos los servicios.  Consta de amplio y luminoso salón, con zona de estar y de comedor para 6 personas.  Cocina integrada en un espacio funcional, equipada con electrodomésticos Bosch y Balay: frigorífico, lavavajillas, lavadora, secadora, horno, microondas, vitrocerámica. 2 baños completos y 2 dormitorios dobles, uno principal con cama de matrimonio y baño en suite. Otro con 2 camas individuales, ambos con armarios empotrados. Baños acondicionados con mobiliario. Espejo sobre lavabo y mampara en ducha.  Vivienda exterior.  Muy luminosa y gran terraza de 111 metros con salida desde el salón, que bordea todo el piso.  Persianas motorizadas. Suelo de mármol. Materiales de alta calidad. Aire acondicionado centralizado frío y calor.  Ascensor.  Amplia plaza de garaje, conexión wifi de alta velocidad y gastos de comunidad incluidos en el precio.  Listo para entrar. Sólo contratos de larga estancia. Mínimo 1 año.",good,24.0,1,70,Sevilla / Nervión,13.694444444444445,5,0,2
101271959,990.0,flat,66.0,3,1,37.3642924,-5.9875325,"¿QUIERES VIVIR EN UN PISO COMPLETAMENTE REFORMADO Y DE DISEÑO COMO SI ESTUVIERAS EN UNA RESIDENCIA? . Has encontrado tu piso ideal. Piso en primera planta sin ascensor, de diseño, totalmente reformado, mobiliario a estrenar, cocina con todos los electrodomésticos, incluye lavavajillas, vitrocerámica y termo eléctrico. A/A-C/C splits en todas las habitaciones incluyendo salón. Suelo de tarima flotante. Se entrega recién pintado y con mobiliario nuevo. El piso está ubicado junto a la calle principal de Sor Gregoria de Santa Teresa, en la Plaza Domingo de Molina, donde no tienes el ruido de las vías principales. Ideal para buenos estudiantes que quieran tranquilidad, calidades de lujo y buen vecindario. Llevamos años gestionando este piso y en él se han formado grandes profesionales. Ubicado junto a la Avenida de Reina Mercedes donde están las mejores y más prestigiosas universidades de Sevilla. Encontrarás todo tipo de supermercados, tiendas y comedores universitarios. El alquiler es mínimo de un año, 12 mensualidades completas. Aparte se pagan los suministros de luz y agua. La comunidad si está incluida. Y el wifi también se contrata aparte. Damos servicio todo el año en lo que el inquilino precise. Viven en un piso con las comodidades de una residencia universitaria de lujo. El precio no es negociable. ¡Sólo se admiten estudiantes! ¡NO DUDE EN CONTACTARNOS! -Con la garantía de un API (Agente de la Propiedad Inmobiliaria de Sevilla colegiada ejerciente nº 871 y Abogada nº colegiada ejerciente 10.157). -A disposición del cliente DIA (Documentación DIA R/D 218/2005 de la Junta de Andalucía).",good,15.0,0,62,Sevilla / La Palmera - Los Bermejales,11.588235294117647,2,0,1
101227115,1000.0,chalet,236.0,4,1,37.3369389,-5.836896,"Alquiler opcion compra! oportunidad de estar ahorrando para comprar tu casa y explotar tu propio negocio! casa de esquina con local de 111 metros dedicado esta ahora como restaurante o con la posibilidad de dedicar el local para otros negocios o para garaje. La vivienda, en planta alta, tiene 4 dormitorios, patio y azotea. Dos grandes terrazas y dos balcones a la calle. Compra tu casa y amortiza la inversión explotando el bar. Es una gran oportunidad, que no se te adelanten! pregunta condiciones.",good,4.0,0,26,Alcalá de Guadaira / Nueva Alcalá,8.333333333333334,7,0,1
101179635,826.0,flat,106.0,3,2,37.3776577,-5.9118458,"INFORMACION: Oficina comercial en el propio edificio: Calle Francisco González García, 3. Portal 3, bajo G. 41016 Sevilla Tel: web: sevillalasdelicias.com Una nueva forma de vivir en Sevilla, en un gran resort residencial con inmejorables instalaciones y servicios, sostenible, tranquilo, y con rápidas comunicaciones. Las Delicias es un edificio de obra nueva de 125 viviendas de 2, 3 y 4 dormitorios, con plazas de garaje, trasteros, zonas comunes propias e integrado en el complejo residencial JARDINES HACIENDA DEL ROSARIO. En Sevilla Este, una de las mejores zonas de crecimiento de la ciudad. CARACTERÍSTICAS DEL EDIFICIO: • tres portales y siete alturas (baja más seis) • completamente abierto por su configuración en forma de U • todas las viviendas son exteriores y con mucha iluminación. • Trasteros y garaje para coche y moto muy amplias y de acceso muy cómodo preparadas para instalar puntos de carga eléctricos. • Aparcamientos para bicicletas. Primera promoción BtR con certificado internacional BREEAM lo que se traduce en: • Altos niveles de confort y sostenibilidad, • Ahorro energético y económico (Certificado Letra A) • Medidas implantadas: - Paneles solares para la generación de electricidad, - Climatización con bomba de calor -sin combustibles fósiles - Generación de agua caliente por aerotermia, - Recolector de aguas pluviales y residuales para su aprovechamiento - Iluminación LED de última generación en todas las zonas comunes. COMPLEJO JARDINES DEL ROSARIO Las Delicias forma parte del gran complejo residencial privado Jardines Hacienda del Rosario -el más grande que se está construyendo en España- y que estará integrado, en total, por siete edificios con 1.046 viviendas e impresionantes zonas comunes ajardinadas de más de 37.000 m2 estilo resort. Un gran pulmón verde donde disfrutar de una amplia gama de actividades al aire libre, y que constituye uno de los grandes atractivos para los inquilinos de Las Delicias. Una forma de vivir similar a la de un gran complejo vacacional. En la zona central se sitúa una excepcional piscina de adultos con una huella de más de 1.000 m² así como la piscina infantil. Alrededor se distribuyen los distintos espacios a través de recorridos peatonales ajardinados que facilitan el acceso a todas las instalaciones: - seis pistas de pádel - zonas de juego infantiles - pistas multideport, multicanasta y de fútbol infantil de césped - circuito de ‘running’ de más de un kilómetro - áreas de pipican y un completo Club Social con servicio de restauración, el epicentro de las relaciones sociales del complejo. Un espacio para disfrutar con el resto de vecinos y visitas en comidas, meriendas, cenas, cumpleaños o para visualizar eventos deportivos en compañía. LAS VIVIENDAS. CALIDADES - Viviendas nuevas de diversas tipologías ya sea con cocinas integradas o independientes. - Todas con amplias terrazas y vistas a las zonas comunes o paseos exteriores - Cocinas totalmente amuebladas y con electrodomésticos inox Balay - Clima individual aire frío/calor por conductos (confort y eficiencia) - Agua caliente por aerotermia individual con depósito acumulador - Armarios empotrados revestidos interiormente y con cajoneras - Solado laminado AC5. Gres porcelánico en cocina, baños y terraza - Baños equipados con armario, espejo, mampara y accesorios. - Carpintería exterior abatible de aluminio con rotura puente térmico - Puerta de acceso blindada con cerraduras de seguridad - Carpintería interior en acabado lacado blanco NOTAS: Las fotografías son generales para todas las viviendas por lo que puede que no se correspondan con la vivienda identificada. No incluidos Gastos de Servicio (Gastos comunes), que serán facturados mensualmente junto a la renta. Posibilidad de amueblamiento con nuestro partner Merkamueble.",good,8.0,1,38,Sevilla / Cerro Amate,9.11111111111111,2,1,1
100940177,1500.0,chalet,200.0,4,2,37.3514304,-5.9292741,"Zonas comunes con piscina. Aparcamiento para 2 coches. La vivienda dispone de aires acondicionado centralizado, por cada planta.  Esta sin mobiliario ninguno, excepto la cocina montada completamente. A 800 mt de la parada del metro  Zona Residencial Tranquila.",good,8.0,1,17,Montequinto / Condequinto,7.666666666666667,6,1,1
96261738,3000.0,penthouse,170.0,3,2,37.3997913,-5.9934594,"HOGALIA ofrece REF. 13632 PISO AMUEBLADO PARA LARGA DURACION EN ZONA ALAMEDA, compuesto por tres dormitorios con armarios empotrados, salón, cocina equipada con electrodomésticos, dos baños y balcón. Carpintería exterior en aluminio e interior de madera, suelos de tarima. Aire acondicionado con bomba de calor. FINCA EN TERCERA PLANTA SIN ASCENSOR. CORTA DURACION. DISPONIBILIDAD INMEDIATA. COMUNIDAD INCLUIDA EN LA RENTA MENSUAL.  Especialistas en venta y alquiler de viviendas Soluciones a su medida Encuentra más en.",good,18.0,0,69,Sevilla / Centro,13.583710407239819,5,0,2
